Codigo;p;t;pa
35060280;0.0;0.0;0.0
21201850;0.0;0.0;0.0
21205570;0.0;0.0;0.0
21207570;0.0;0.0;0.0
21230020;0.0;0.0;0.0
21201400;0.0;0.0;0.0
21207980;0.0;0.0;0.0
21207990;0.0;0.0;0.0
21208780;0.0;0.0;0.0
21209120;0.0;0.0;0.0
21230080;0.0;0.0;0.0
21250520;0.0;0.0;0.0
26130070;0.0;0.0;0.0
26130510;0.0;0.0;0.0
26137150;0.0;0.0;0.0
21207006;0.0;0.0;0.0
21207007;0.0;0.0;0.0
23065506;0.0;1.0;1.0
21230100;0.0;0.0;0.0
23060010;0.0;0.0;0.0
26130110;0.0;0.0;0.0
26135030;0.0;0.0;0.0
54070050;0.0;0.0;0.0
54070130;0.0;0.0;0.0
22045502;1.0;1.0;0.0
54077120;0.0;0.0;0.0
21165020;0.0;0.0;0.0
26080190;0.0;0.0;0.0
35010100;0.0;0.0;0.0
54070100;0.0;0.0;0.0
54077060;0.0;0.0;0.0
54077090;0.0;0.0;0.0
26100660;0.0;0.0;0.0
54070200;0.0;0.0;0.0
22085010;0.0;0.0;0.0
54070170;0.0;0.0;0.0
35010140;0.0;0.0;0.0
53117010;0.0;0.0;0.0
54070070;0.0;0.0;0.0
54017090;0.0;0.0;0.0
23020020;0.0;0.0;0.0
23020050;0.0;0.0;0.0
53100080;0.0;0.0;0.0
53110090;0.0;0.0;0.0
54070120;0.0;0.0;0.0
54075060;0.0;0.0;0.0
54077100;0.0;0.0;0.0
35010160;0.0;0.0;0.0
35010170;0.0;0.0;0.0
23020030;0.0;0.0;0.0
23050130;0.0;0.0;0.0
23060040;0.0;0.0;0.0
23067150;0.0;0.0;0.0
24017080;0.0;0.0;0.0
24017090;0.0;0.0;0.0
53111001;0.0;0.0;0.0
24017800;0.0;0.0;0.0
26160140;0.0;0.0;0.0
26170110;0.0;0.0;0.0
26170330;0.0;0.0;0.0
24015030;0.0;0.0;0.0
24015160;0.0;0.0;0.0
24017320;0.0;0.0;0.0
24017360;0.0;0.0;0.0
24017430;0.0;0.0;0.0
54077140;0.0;0.0;0.0
29057004;0.0;0.0;0.0
24017960;0.0;0.0;0.0
23020070;0.0;0.0;0.0
23065502;1.0;1.0;0.0
23040090;0.0;0.0;0.0
23050280;0.0;0.0;0.0
23050320;0.0;0.0;0.0
23050380;0.0;0.0;0.0
23057120;0.0;0.0;0.0
23057200;0.0;0.0;0.0
23067260;0.0;0.0;0.0
24010330;0.0;0.0;0.0
24015190;0.0;0.0;0.0
31095020;0.0;0.0;0.0
26107120;0.0;0.0;0.0
26110380;0.0;0.0;0.0
26120240;0.0;0.0;0.0
26120320;0.0;0.0;0.0
26120400;0.0;0.0;0.0
26120420;0.0;0.0;0.0
26120520;0.0;0.0;0.0
26125090;0.0;0.0;0.0
26125180;0.0;0.0;0.0
26125220;0.0;0.0;0.0
21202180;1.0;1.0;0.0
21201020;0.0;0.0;0.0
21201260;0.0;0.0;0.0
26110420;0.0;0.0;0.0
26120010;0.0;0.0;0.0
26120050;0.0;0.0;0.0
26125050;0.0;0.0;0.0
21201750;0.0;0.0;0.0
21201820;0.0;0.0;0.0
21205610;0.0;0.0;0.0
21206810;1.0;1.0;0.0
21206820;0.0;0.0;0.0
21200550;0.0;0.0;0.0
21201130;0.0;0.0;0.0
21206290;0.0;0.0;0.0
21207510;0.0;0.0;0.0
21207580;0.0;0.0;0.0
21200570;0.0;0.0;0.0
21205070;0.0;0.0;0.0
21205280;0.0;0.0;0.0
21208170;0.0;0.0;0.0
21209600;0.0;0.0;0.0
21209650;0.0;0.0;0.0
23060120;0.0;0.0;0.0
23060220;0.0;0.0;0.0
23060310;0.0;0.0;0.0
26110260;0.0;0.0;0.0
26130280;0.0;0.0;0.0
26130320;0.0;0.0;0.0
26135280;0.0;0.0;0.0
26137040;0.0;0.0;0.0
26137100;0.0;0.0;0.0
21207705;0.0;0.0;0.0
21250320;0.0;0.0;0.0
21255030;0.0;0.0;0.0
26130080;0.0;0.0;0.0
26135010;0.0;0.0;0.0
21207008;0.0;0.0;0.0
21205620;0.0;0.0;0.0
26090620;0.0;0.0;0.0
26100670;0.0;0.0;0.0
26105200;0.0;0.0;0.0
54077050;0.0;0.0;0.0
21197250;0.0;0.0;0.0
26080170;0.0;0.0;0.0
35020040;0.0;0.0;0.0
35020250;0.0;0.0;0.0
54077150;0.0;0.0;0.0
21190260;0.0;0.0;0.0
21197050;0.0;0.0;0.0
21197060;0.0;0.0;0.0
35010200;0.0;0.0;0.0
54077040;0.0;0.0;0.0
54077160;0.0;0.0;0.0
21197300;0.0;0.0;0.0
26085140;0.0;0.0;0.0
26087160;0.0;0.0;0.0
35010030;0.0;0.0;0.0
24017230;0.0;0.0;0.0
24017310;0.0;0.0;0.0
22075010;0.0;0.0;0.0
21160100;0.0;0.0;0.0
21180060;0.0;0.0;0.0
21180090;0.0;0.0;0.0
21185070;0.0;0.0;0.0
54070040;0.0;0.0;0.0
24017550;0.0;0.0;0.0
26140270;0.0;0.0;0.0
26140300;0.0;0.0;0.0
26140390;0.0;0.0;0.0
26160280;0.0;0.0;0.0
26170220;0.0;0.0;0.0
54010030;0.0;0.0;0.0
54017080;0.0;0.0;0.0
24017970;0.0;0.0;0.0
23040080;0.0;0.0;0.0
23057130;0.0;0.0;0.0
23060070;0.0;0.0;0.0
24017370;0.0;0.0;0.0
26160170;0.0;0.0;0.0
23040010;0.0;0.0;0.0
23060240;0.0;0.0;0.0
24010020;0.0;0.0;0.0
24010380;0.0;0.0;0.0
23050290;0.0;0.0;0.0
23050400;0.0;0.0;0.0
23057100;0.0;0.0;0.0
23067230;0.0;0.0;0.0
26140150;0.0;0.0;0.0
26170130;0.0;0.0;0.0
26170310;0.0;0.0;0.0
26170340;0.0;0.0;0.0
21207120;0.0;0.0;0.0
24017440;0.0;0.0;0.0
54017050;0.0;0.0;0.0
23065030;0.0;0.0;0.0
24017420;0.0;0.0;0.0
26110050;0.0;0.0;0.0
26120660;0.0;0.0;0.0
35025502;0.0;1.0;1.0
21207011;0.0;0.0;0.0
21200990;0.0;0.0;0.0
21201560;0.0;0.0;0.0
21201980;1.0;1.0;0.0
21202170;1.0;1.0;0.0
21206070;0.0;0.0;0.0
21206830;0.0;0.0;0.0
21208200;0.0;0.0;0.0
21208810;0.0;0.0;0.0
21209150;0.0;0.0;0.0
21209380;0.0;0.0;0.0
21240050;0.0;0.0;0.0
21209690;0.0;0.0;0.0
26110140;0.0;0.0;0.0
26115020;0.0;0.0;0.0
21207880;0.0;0.0;0.0
21250490;0.0;0.0;0.0
26110200;0.0;0.0;0.0
26120720;0.0;0.0;0.0
26130060;0.0;0.0;0.0
26155040;0.0;0.0;0.0
21165040;0.0;0.0;0.0
26100260;0.0;0.0;0.0
26120020;0.0;0.0;0.0
21250300;0.0;0.0;0.0
23065010;0.0;0.0;0.0
26137020;0.0;0.0;0.0
26157110;0.0;0.0;0.0
35077020;0.0;0.0;0.0
35077160;0.0;0.0;0.0
21201590;0.0;0.0;0.0
21201860;0.0;0.0;0.0
21201940;0.0;0.0;0.0
21206480;0.0;0.0;0.0
21208790;0.0;0.0;0.0
26130130;0.0;0.0;0.0
26130250;0.0;0.0;0.0
26130310;0.0;0.0;0.0
21250240;0.0;0.0;0.0
21255060;0.0;0.0;0.0
26130040;0.0;0.0;0.0
26130140;0.0;0.0;0.0
26160050;0.0;0.0;0.0
26130340;0.0;0.0;0.0
26130380;0.0;0.0;0.0
26140140;0.0;0.0;0.0
26145060;0.0;0.0;0.0
26157120;0.0;0.0;0.0
35077170;0.0;0.0;0.0
26125310;0.0;0.0;0.0
54070060;0.0;0.0;0.0
22070040;0.0;0.0;0.0
23065170;0.0;0.0;0.0
38037030;0.0;0.0;0.0
54070110;0.0;0.0;0.0
54075010;0.0;0.0;0.0
21160140;0.0;0.0;0.0
35020150;0.0;0.0;0.0
26100680;0.0;0.0;0.0
26105190;0.0;0.0;0.0
54070190;0.0;0.0;0.0
21190480;0.0;0.0;0.0
26080210;0.0;0.0;0.0
26090700;0.0;0.0;0.0
26100380;0.0;0.0;0.0
21190420;0.0;0.0;0.0
26107050;0.0;0.0;0.0
54070090;0.0;0.0;0.0
21160110;0.0;0.0;0.0
26087150;0.0;0.0;0.0
26095030;0.0;0.0;0.0
26095060;0.0;0.0;0.0
26100030;0.0;0.0;0.0
26090650;0.0;0.0;0.0
26100970;0.0;0.0;0.0
26107180;0.0;0.0;0.0
23040110;0.0;0.0;0.0
23050020;0.0;0.0;0.0
23050390;0.0;0.0;0.0
23055050;0.0;0.0;0.0
26095380;0.0;0.0;0.0
23055130;0.0;0.0;0.0
24010440;0.0;0.0;0.0
24017290;0.0;0.0;0.0
26160300;0.0;0.0;0.0
26100840;0.0;0.0;0.0
21160010;0.0;0.0;0.0
23125030;0.0;0.0;0.0
26175080;0.0;0.0;0.0
35197140;0.0;0.0;0.0
24015507;0.0;1.0;1.0
21197410;0.0;0.0;0.0
24010360;0.0;0.0;0.0
24010370;0.0;0.0;0.0
24017210;0.0;0.0;0.0
26160290;0.0;0.0;0.0
35075060;0.0;0.0;0.0
23050220;0.0;0.0;0.0
23050300;0.0;0.0;0.0
23120040;0.0;0.0;0.0
26170280;0.0;0.0;0.0
35070440;0.0;0.0;0.0
35190090;0.0;0.0;0.0
23050110;0.0;0.0;0.0
24017930;0.0;0.0;0.0
24017950;0.0;0.0;0.0
26160030;0.0;0.0;0.0
26170300;0.0;0.0;0.0
35197160;0.0;0.0;0.0
54010050;0.0;0.0;0.0
26120080;0.0;0.0;0.0
26120110;0.0;0.0;0.0
21206380;0.0;0.0;0.0
21206460;0.0;0.0;0.0
21209700;0.0;0.0;0.0
21209740;0.0;0.0;0.0
26107010;0.0;0.0;0.0
23045010;0.0;0.0;0.0
26105060;0.0;0.0;0.0
26110330;0.0;0.0;0.0
26110460;0.0;0.0;0.0
26125200;0.0;0.0;0.0
26127110;0.0;0.0;0.0
21200040;0.0;0.0;0.0
21201950;0.0;0.0;0.0
21207340;0.0;0.0;0.0
21200010;0.0;0.0;0.0
21200180;0.0;0.0;0.0
21200470;0.0;0.0;0.0
21200140;0.0;0.0;0.0
21200460;0.0;0.0;0.0
21201490;0.0;0.0;0.0
21205200;0.0;0.0;0.0
21207350;0.0;0.0;0.0
21208000;0.0;0.0;0.0
21209230;0.0;0.0;0.0
21209240;0.0;0.0;0.0
21209360;0.0;0.0;0.0
21209370;0.0;0.0;0.0
21255130;0.0;0.0;0.0
26130050;0.0;0.0;0.0
26135060;0.0;0.0;0.0
26150230;0.0;0.0;0.0
35077130;0.0;0.0;0.0
38020030;0.0;0.0;0.0
21207800;0.0;0.0;0.0
21208010;0.0;0.0;0.0
21250400;0.0;0.0;0.0
21255040;0.0;0.0;0.0
21205522;0.0;1.0;1.0
21207708;0.0;0.0;0.0
21207716;0.0;0.0;0.0
21201880;0.0;0.0;0.0
21209220;0.0;0.0;0.0
26100710;0.0;0.0;0.0
26085200;0.0;0.0;0.0
21250040;0.0;0.0;0.0
21250130;0.0;0.0;0.0
21180170;0.0;0.0;0.0
22077010;0.0;0.0;0.0
54067010;0.0;0.0;0.0
26090880;0.0;0.0;0.0
11070160;0.0;0.0;0.0
26060180;0.0;0.0;0.0
26075110;0.0;0.0;0.0
26050120;0.0;0.0;0.0
26055090;0.0;0.0;0.0
26060080;0.0;0.0;0.0
26060090;0.0;0.0;0.0
26060150;0.0;0.0;0.0
21147020;0.0;0.0;0.0
26070130;0.0;0.0;0.0
26070410;0.0;0.0;0.0
26070520;0.0;0.0;0.0
26070600;0.0;0.0;0.0
26050250;0.0;0.0;0.0
26060050;0.0;0.0;0.0
26060070;0.0;0.0;0.0
26070420;0.0;0.0;0.0
26070660;0.0;0.0;0.0
26070680;0.0;0.0;0.0
26060060;0.0;0.0;0.0
26070150;0.0;0.0;0.0
26070180;0.0;0.0;0.0
26070360;0.0;0.0;0.0
26050330;0.0;0.0;0.0
26057090;0.0;0.0;0.0
26070700;0.0;0.0;0.0
26070710;0.0;0.0;0.0
26075030;0.0;0.0;0.0
26060160;0.0;0.0;0.0
26050310;0.0;0.0;0.0
26050320;0.0;0.0;0.0
26057140;0.0;0.0;0.0
26057170;0.0;0.0;0.0
26050140;0.0;0.0;0.0
26057060;0.0;0.0;0.0
26060210;0.0;0.0;0.0
26070120;0.0;0.0;0.0
26070350;0.0;0.0;0.0
26070530;0.0;0.0;0.0
26070070;0.0;0.0;0.0
26070610;0.0;0.0;0.0
26075140;0.0;0.0;0.0
26050130;0.0;0.0;0.0
26070140;0.0;0.0;0.0
26070270;0.0;0.0;0.0
26070370;0.0;0.0;0.0
26070390;0.0;0.0;0.0
26070430;0.0;0.0;0.0
26070690;0.0;0.0;0.0
26075130;0.0;0.0;0.0
26057130;0.0;0.0;0.0
26070080;0.0;0.0;0.0
26070100;0.0;0.0;0.0
26077010;0.0;0.0;0.0
21140020;0.0;0.0;0.0
26070380;0.0;0.0;0.0
26070400;0.0;0.0;0.0
26070480;0.0;0.0;0.0
26070650;0.0;0.0;0.0
26070720;0.0;0.0;0.0
53107050;0.0;0.0;0.0
26050180;0.0;0.0;0.0
26070440;0.0;0.0;0.0
26050100;0.0;0.0;0.0
26080300;0.0;0.0;0.0
53107030;0.0;0.0;0.0
26050150;0.0;0.0;0.0
26050160;0.0;0.0;0.0
26057150;0.0;0.0;0.0
26070330;0.0;0.0;0.0
26070340;0.0;0.0;0.0
26070640;0.0;0.0;0.0
26070860;0.0;0.0;0.0
26077110;0.0;0.0;0.0
26080140;0.0;0.0;0.0
26050090;0.0;0.0;0.0
26050190;0.0;0.0;0.0
26050010;0.0;0.0;0.0
26050170;0.0;0.0;0.0
26070160;0.0;0.0;0.0
26070320;0.0;0.0;0.0
26070560;0.0;0.0;0.0
26070590;0.0;0.0;0.0
26070670;0.0;0.0;0.0
26080400;0.0;0.0;0.0
26087090;0.0;0.0;0.0
26065050;0.0;0.0;0.0
26050110;0.0;0.0;0.0
26070550;0.0;0.0;0.0
22050110;0.0;0.0;0.0
26085090;0.0;0.0;0.0
26080010;0.0;0.0;0.0
26080020;0.0;0.0;0.0
26080110;0.0;0.0;0.0
26080130;0.0;0.0;0.0
26080390;0.0;0.0;0.0
26080340;0.0;0.0;0.0
26085020;0.0;0.0;0.0
26085080;0.0;0.0;0.0
26085150;0.0;0.0;0.0
26087010;0.0;0.0;0.0
26085190;0.0;0.0;0.0
26070490;0.0;0.0;0.0
26070540;0.0;0.0;0.0
26070850;0.0;0.0;0.0
22057020;0.0;0.0;0.0
26070740;0.0;0.0;0.0
26077050;0.0;0.0;0.0
26080120;0.0;0.0;0.0
26080410;0.0;0.0;0.0
27017620;0.0;0.0;0.0
26090350;0.0;0.0;0.0
21130090;0.0;0.0;0.0
26077090;0.0;0.0;0.0
26080040;0.0;0.0;0.0
26085010;0.0;0.0;0.0
26085040;0.0;0.0;0.0
26085050;0.0;0.0;0.0
26087070;0.0;0.0;0.0
26090420;0.0;0.0;0.0
53100070;0.0;0.0;0.0
26080150;0.0;0.0;0.0
26080180;0.0;0.0;0.0
26085100;0.0;0.0;0.0
26090810;0.0;0.0;0.0
26090820;0.0;0.0;0.0
26095250;0.0;0.0;0.0
26070010;0.0;0.0;0.0
26090410;0.0;0.0;0.0
26090610;0.0;0.0;0.0
26070210;0.0;0.0;0.0
26070570;0.0;0.0;0.0
26075090;0.0;0.0;0.0
27017410;0.0;0.0;0.0
23147010;0.0;0.0;0.0
23197640;0.0;0.0;0.0
27011190;0.0;0.0;0.0
27020060;0.0;0.0;0.0
26230230;0.0;0.0;0.0
27017390;0.0;0.0;0.0
27020100;0.0;0.0;0.0
27020310;0.0;0.0;0.0
27020430;0.0;0.0;0.0
11110130;0.0;0.0;0.0
24010940;0.0;0.0;0.0
23190750;0.0;0.0;0.0
23197390;0.0;0.0;0.0
27020330;0.0;0.0;0.0
23190060;0.0;0.0;0.0
27020110;0.0;0.0;0.0
23195020;0.0;0.0;0.0
37050020;0.0;0.0;0.0
11110070;0.0;0.0;0.0
11110080;0.0;0.0;0.0
23197600;0.0;0.0;0.0
27011240;0.0;0.0;0.0
23190790;0.0;0.0;0.0
27027350;0.0;0.0;0.0
37050030;0.0;0.0;0.0
11110090;0.0;0.0;0.0
23197300;0.0;0.0;0.0
28020570;0.0;0.0;0.0
28027120;0.0;0.0;0.0
28040190;0.0;0.0;0.0
29030340;0.0;0.0;0.0
29030580;0.0;0.0;0.0
29030100;0.0;0.0;0.0
28020130;0.0;0.0;0.0
28020140;0.0;0.0;0.0
28020510;0.0;0.0;0.0
28030080;0.0;0.0;0.0
26197070;0.0;0.0;0.0
29037290;0.0;0.0;0.0
26175090;0.0;0.0;0.0
21080140;0.0;0.0;0.0
21060140;0.0;0.0;0.0
24020200;0.0;0.0;0.0
24020260;0.0;0.0;0.0
2120000148;0.0;0.0;0.0
4401000155;0.0;0.0;0.0
29037300;0.0;0.0;0.0
12011005;0.0;0.0;0.0
29030290;0.0;0.0;0.0
29037250;0.0;0.0;0.0
29037260;0.0;0.0;0.0
29037270;0.0;0.0;0.0
28045050;0.0;0.0;0.0
28030040;0.0;0.0;0.0
29030740;0.0;0.0;0.0
29037150;0.0;0.0;0.0
28047070;0.0;0.0;0.0
29037170;0.0;0.0;0.0
28020390;0.0;0.0;0.0
29030190;0.0;0.0;0.0
28035050;0.0;0.0;0.0
29037280;0.0;0.0;0.0
28037120;0.0;0.0;0.0
28037110;0.0;0.0;0.0
28025100;0.0;0.0;0.0
28040050;0.0;0.0;0.0
28040380;0.0;0.0;0.0
15010290;0.0;0.0;0.0
29045140;0.0;0.0;0.0
29060510;0.0;0.0;0.0
29061002;0.0;0.0;0.0
29047020;0.0;0.0;0.0
15011006;0.0;0.0;0.0
15011005;0.0;0.0;0.0
15010060;0.0;0.0;0.0
15015070;0.0;0.0;0.0
29061001;0.0;0.0;0.0
15011002;0.0;0.0;0.0
15011004;0.0;0.0;0.0
29040060;0.0;0.0;0.0
29040430;0.0;0.0;0.0
29045080;0.0;0.0;0.0
29047040;0.0;0.0;0.0
15015080;0.0;0.0;0.0
15010210;0.0;0.0;0.0
15010220;0.0;0.0;0.0
15011007;0.0;0.0;0.0
15061001;0.0;0.0;0.0
15075070;0.0;0.0;0.0
15075080;0.0;0.0;0.0
15075090;0.0;0.0;0.0
15075100;0.0;0.0;0.0
15075110;0.0;0.0;0.0
15075140;0.0;0.0;0.0
15010260;0.0;0.0;0.0
15010280;0.0;0.0;0.0
15010270;0.0;0.0;0.0
29047030;0.0;0.0;0.0
29047050;0.0;0.0;0.0
15070260;0.0;0.0;0.0
15070270;0.0;0.0;0.0
29037340;0.0;0.0;0.0
28030110;0.0;0.0;0.0
28027100;0.0;0.0;0.0
28027110;0.0;0.0;0.0
28045010;0.0;0.0;0.0
29035100;0.0;0.0;0.0
29035160;0.0;0.0;0.0
28030020;0.0;0.0;0.0
28030120;0.0;0.0;0.0
28010180;0.0;0.0;0.0
28030180;0.0;0.0;0.0
28010030;0.0;0.0;0.0
29030230;0.0;0.0;0.0
29035190;0.0;0.0;0.0
29040130;0.0;0.0;0.0
14010070;0.0;0.0;0.0
28037100;0.0;0.0;0.0
29030240;0.0;0.0;0.0
29037010;0.0;0.0;0.0
29037030;0.0;0.0;0.0
29040320;0.0;0.0;0.0
29060420;0.0;0.0;0.0
29037200;0.0;0.0;0.0
28020450;0.0;0.0;0.0
28027070;0.0;0.0;0.0
29030250;0.0;0.0;0.0
29030260;0.0;0.0;0.0
29037070;0.0;0.0;0.0
29040110;0.0;0.0;0.0
28010080;0.0;0.0;0.0
28010320;0.0;0.0;0.0
28015010;0.0;0.0;0.0
28040370;0.0;0.0;0.0
29030760;0.0;0.0;0.0
14015050;0.0;0.0;0.0
24037600;0.0;0.0;0.0
15075120;0.0;0.0;0.0
15075130;0.0;0.0;0.0
12011004;0.0;0.0;0.0
21197380;0.0;0.0;0.0
21206370;0.0;0.0;0.0
21205190;0.0;0.0;0.0
21205260;0.0;0.0;0.0
26101040;0.0;0.0;0.0
26101150;0.0;0.0;0.0
26125080;0.0;0.0;0.0
21205509;0.0;1.0;1.0
21197400;0.0;0.0;0.0
21200700;0.0;0.0;0.0
21201840;0.0;0.0;0.0
21208840;0.0;0.0;0.0
21208930;0.0;0.0;0.0
21208990;0.0;0.0;0.0
21209020;0.0;0.0;0.0
26070450;0.0;0.0;0.0
21209320;0.0;0.0;0.0
26100200;0.0;0.0;0.0
26100360;0.0;0.0;0.0
26100430;0.0;0.0;0.0
26101020;0.0;0.0;0.0
23055020;0.0;0.0;0.0
23055010;0.0;0.0;0.0
23055030;0.0;0.0;0.0
23057110;0.0;0.0;0.0
24037200;0.0;0.0;0.0
24037210;0.0;0.0;0.0
26170090;0.0;0.0;0.0
24037220;0.0;0.0;0.0
24037230;0.0;0.0;0.0
29037007;0.0;0.0;0.0
28010400;0.0;0.0;0.0
28010050;0.0;0.0;0.0
28010060;0.0;0.0;0.0
28015090;0.0;0.0;0.0
28017010;0.0;0.0;0.0
29030670;0.0;0.0;0.0
29030770;0.0;0.0;0.0
29067110;0.0;0.0;0.0
28020530;0.0;0.0;0.0
28017020;0.0;0.0;0.0
29060110;0.0;0.0;0.0
28010220;0.0;0.0;0.0
29060430;0.0;0.0;0.0
29037050;0.0;0.0;0.0
28010010;0.0;0.0;0.0
29060440;0.0;0.0;0.0
28010160;0.0;0.0;0.0
29030550;0.0;0.0;0.0
29045060;0.0;0.0;0.0
28010120;0.0;0.0;0.0
28017030;0.0;0.0;0.0
29040040;0.0;0.0;0.0
29040100;0.0;0.0;0.0
29040210;0.0;0.0;0.0
29045050;0.0;0.0;0.0
29030560;0.0;0.0;0.0
29035020;0.0;0.0;0.0
28010100;0.0;0.0;0.0
28010190;0.0;0.0;0.0
28010250;0.0;0.0;0.0
28010300;0.0;0.0;0.0
29040330;0.0;0.0;0.0
29047010;0.0;0.0;0.0
28010240;0.0;0.0;0.0
29040160;0.0;0.0;0.0
28010210;0.0;0.0;0.0
24037160;0.0;0.0;0.0
23067030;0.0;0.0;0.0
24017130;0.0;0.0;0.0
24030100;0.0;0.0;0.0
24037050;0.0;0.0;0.0
24037060;0.0;0.0;0.0
24037140;0.0;0.0;0.0
24037150;0.0;0.0;0.0
26190150;0.0;0.0;0.0
26197050;0.0;0.0;0.0
24010680;0.0;0.0;0.0
21206270;0.0;0.0;0.0
21206470;0.0;0.0;0.0
21207160;0.0;0.0;0.0
47067030;0.0;0.0;0.0
21207370;0.0;0.0;0.0
21208850;0.0;0.0;0.0
21209400;0.0;0.0;0.0
24037260;0.0;0.0;0.0
24037440;0.0;0.0;0.0
26190070;0.0;0.0;0.0
24030430;0.0;0.0;0.0
24035110;0.0;0.0;0.0
21207310;0.0;0.0;0.0
21209830;0.0;0.0;0.0
21240090;0.0;0.0;0.0
26120680;0.0;0.0;0.0
21205515;0.0;1.0;1.0
26105220;0.0;0.0;0.0
21205160;0.0;0.0;0.0
21206430;0.0;0.0;0.0
21206880;0.0;0.0;0.0
26150190;0.0;0.0;0.0
26137080;0.0;0.0;0.0
35060260;0.0;0.0;0.0
21205140;0.0;0.0;0.0
29045160;0.0;0.0;0.0
52055120;0.0;0.0;0.0
29040170;0.0;0.0;0.0
14010080;0.0;0.0;0.0
29040180;0.0;0.0;0.0
29060460;0.0;0.0;0.0
28010310;0.0;0.0;0.0
29040150;0.0;0.0;0.0
29060130;0.0;0.0;0.0
29060360;0.0;0.0;0.0
29060470;0.0;0.0;0.0
29060010;0.0;0.0;0.0
28010230;0.0;0.0;0.0
29060520;0.0;0.0;0.0
29060390;0.0;0.0;0.0
28010350;0.0;0.0;0.0
29045170;0.0;0.0;0.0
15067270;0.0;0.0;0.0
29041001;0.0;0.0;0.0
29041002;0.0;0.0;0.0
29040350;0.0;0.0;0.0
29040420;0.0;0.0;0.0
29045130;0.0;0.0;0.0
29060400;0.0;0.0;0.0
29060500;0.0;0.0;0.0
29040360;0.0;0.0;0.0
29040370;0.0;0.0;0.0
29045010;0.0;0.0;0.0
29045040;0.0;0.0;0.0
29045070;0.0;0.0;0.0
15060250;0.0;0.0;0.0
29040050;0.0;0.0;0.0
29040090;0.0;0.0;0.0
29040440;0.0;0.0;0.0
21206710;0.0;0.0;0.0
26200190;0.0;0.0;0.0
26070510;0.0;0.0;0.0
26070500;0.0;0.0;0.0
27010750;0.0;0.0;0.0
27017360;0.0;0.0;0.0
11075030;0.0;0.0;0.0
27017750;0.0;0.0;0.0
24025507;0.0;0.0;0.0
24020270;0.0;0.0;0.0
24025080;0.0;0.0;0.0
27011160;0.0;0.0;0.0
27017990;0.0;0.0;0.0
11077070;0.0;0.0;0.0
23100010;0.0;0.0;0.0
24020170;0.0;0.0;0.0
27010740;0.0;0.0;0.0
11075040;0.0;0.0;0.0
11077090;0.0;0.0;0.0
23085070;0.0;0.0;0.0
23100020;0.0;0.0;0.0
11070140;0.0;0.0;0.0
23100090;0.0;0.0;0.0
23117020;0.0;0.0;0.0
26205050;0.0;0.0;0.0
24010720;0.0;0.0;0.0
26180090;0.0;0.0;0.0
24010990;0.0;0.0;0.0
26187130;0.0;0.0;0.0
26187140;0.0;0.0;0.0
26190180;0.0;0.0;0.0
11077120;0.0;0.0;0.0
26187010;0.0;0.0;0.0
26205010;0.0;0.0;0.0
26187090;0.0;0.0;0.0
26205020;0.0;0.0;0.0
4401000156;0.0;0.0;0.0
26080160;0.0;0.0;0.0
26095260;0.0;0.0;0.0
26070050;0.0;0.0;0.0
26080320;0.0;0.0;0.0
26087130;0.0;0.0;0.0
26090320;0.0;0.0;0.0
26090360;0.0;0.0;0.0
26090590;0.0;0.0;0.0
32070070;0.0;0.0;0.0
53107070;0.0;0.0;0.0
26070290;0.0;0.0;0.0
26070920;0.0;0.0;0.0
26080030;0.0;0.0;0.0
26080350;0.0;0.0;0.0
26090300;0.0;0.0;0.0
53100120;0.0;0.0;0.0
26095370;0.0;0.0;0.0
26095360;0.0;0.0;0.0
21150020;0.0;0.0;0.0
26070580;0.0;0.0;0.0
26090400;0.0;0.0;0.0
53100090;0.0;0.0;0.0
21155010;0.0;0.0;0.0
26075070;0.0;0.0;0.0
26090370;0.0;0.0;0.0
53105020;0.0;0.0;0.0
21155020;0.0;0.0;0.0
26090500;0.0;0.0;0.0
26090890;0.0;0.0;0.0
22010050;0.0;0.0;0.0
26070060;0.0;0.0;0.0
26077070;0.0;0.0;0.0
26090070;0.0;0.0;0.0
26090430;0.0;0.0;0.0
26090440;0.0;0.0;0.0
26070800;0.0;0.0;0.0
26077040;0.0;0.0;0.0
26090450;0.0;0.0;0.0
26095180;0.0;0.0;0.0
26095240;0.0;0.0;0.0
26070030;0.0;0.0;0.0
26070190;0.0;0.0;0.0
26070730;0.0;0.0;0.0
26080220;0.0;0.0;0.0
26090090;0.0;0.0;0.0
26090720;0.0;0.0;0.0
52055070;0.0;0.0;0.0
26070020;0.0;0.0;0.0
26070220;0.0;0.0;0.0
26090490;0.0;0.0;0.0
26090640;0.0;0.0;0.0
53100140;0.0;0.0;0.0
53100150;0.0;0.0;0.0
53107100;0.0;0.0;0.0
26095350;0.0;0.0;0.0
26095340;0.0;0.0;0.0
26070040;0.0;0.0;0.0
26070470;0.0;0.0;0.0
26085130;0.0;0.0;0.0
26087170;0.0;0.0;0.0
26090340;0.0;0.0;0.0
26080370;0.0;0.0;0.0
26085030;0.0;0.0;0.0
4401000157;0.0;0.0;0.0
47107020;0.0;0.0;0.0
52055180;0.0;0.0;0.0
52055130;0.0;0.0;0.0
52050160;0.0;0.0;0.0
52050150;0.0;0.0;0.0
52020080;0.0;0.0;0.0
52057090;0.0;0.0;0.0
52055190;0.0;0.0;0.0
52047060;0.0;0.0;0.0
47010200;0.0;0.0;0.0
