;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
73;24025501;ALBERTO SANTOS  - AUT;socorro;santander;sogamoso;6.493052778;-73.22111111;2016-06-15 11:00:00;2021-12-13 23:55:00;5.0;5.0;(330899, 3);8.8;0.0;0.013010616532536134;0.14487004713234014;0.0
74;26125505;LA BELLA  - AUT;calarca;quindio;cauca;4.501111111;-75.67138889;2017-02-17 11:35:00;2021-12-13 23:55:00;5.0;5.0;(421808, 3);10.6;0.0;0.021084474452834887;0.18842550364325028;0.0
75;11045010;PR CHOCO: APTO EL CARANO;quibdo;choco;atrato - darien;5.691;-76.644;2018-05-01 18:30:00;2021-12-13 23:50:00;10.0;10.0;(176396, 3);26.1;0.0;0.7998526043679133;1.6381331496342093;0.0
76;2633500119;GUACHAL PALMASECA - AUT;buga;valle del cauca;cauca;3.882797222;-76.202125;2019-07-23 15:10:00;2021-09-08 16:01:00;10.0;1351.0;(97176, 3);13.0;0.0;0.009203918663044465;0.15122261864430603;0.0
77;2604500039;CORINTO - AUT;corinto;cauca;cauca;3.178611111;-76.252777778;2019-03-05 21:10:00;2021-10-21 18:00:00;10.0;10.0;(114861, 3);19.1;0.0;0.03318706958845834;0.26769491115995697;0.0
78;22045502;EL RUBY  - AUT;planadas;tolima;saldana;3.95;-75.66666667;2016-06-15 15:35:00;2021-12-13 23:55:00;5.0;5.0;(447644, 3);7.0;0.0;0.017235571123484325;0.13641557397706106;0.0
79;36015020;EL DIAMANTE - AUT;paz de ariporo;casanare;meta;5.816194444;-71.41983333;2017-01-01 10:40:00;2021-12-13 23:50:00;10.0;10.0;(209043, 3);26.4;0.0;0.03349406581421132;0.4180623978987095;0.0
80;2302500037;BRASIL - AUT;marulanda;caldas;medio magdalena;5.139916667;-75.316638889;2019-03-05 21:20:00;2021-05-28 11:20:00;10.0;10.0;(110366, 3);29.4;0.0;0.024201293876737258;0.25396549342136593;0.0
81;2614500112;BELLAVISTA - JESUS MARIA - AUT;anserma;caldas;cauca;5.275944444;-75.800166667;2019-07-23 15:00:00;2021-12-13 23:50:00;10.0;10.0;(113979, 3);15.5;0.0;0.032881495714121745;0.2941124512713158;0.0
82;3602700101;SAN SALVADOR - AUT;tame;arauca;casanare;6.227680556;-71.618483333;2019-03-05 21:10:00;2021-12-13 23:50:00;10.0;10.0;(131220, 3);17.6;0.0;0.03596250571559105;0.3929241256366941;0.0
83;29047000;TEBSA TX GPRS;soledad;atlantico;bajo magdalena;10.937;-74.76;2016-12-31 23:10:00;2021-12-13 23:50:00;10.0;10.0;(188748, 3);21.11;0.0;0.05388465043338476;0.31504860895098413;0.0
84;13077060;COTOCA ABAJO  - AUT;lorica;cordoba;sinu;9.224444444;-75.83444444;2019-03-05 14:10:00;2021-12-13 23:50:00;10.0;10.0;(139726, 3);22.8;0.0;0.017299572019523885;0.2945013677362606;0.0
85;26155150;LAS BRISAS - AUT;villamaria;caldas;medio magdalena;4.934527778;-75.35038889;2019-03-05 14:20:00;2021-12-13 23:50:00;10.0;10.0;(141760, 3);9.7;0.0;0.021678188487583253;0.1313363216876595;0.0
